gene1	gene2	connection_type	values
ENSG00000112511	ENSG00000230257	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IMP); GO:0009889(IDA—IDA); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0016070(IDA—IDA); GO:0019219(IMP—IMP); GO:0032774(IDA—IDA); GO:0034654(IMP—IMP); GO:0051252(IDA—IDA); GO:0060255(IMP—IMP); GO:0080090(IDA—IDA); GO:0090304(IMP—IMP); GO:0141187(IDA—IDA); GO:2001141(IMP—IMP); GO:0009891(IDA—IDA); GO:0009893(IMP—IMP); GO:0010557(IDA—IDA); GO:0010604(IDA—IMP); GO:0045893(IDA—IDA); GO:0045935(IDA—IMP); GO:0051254(IDA—IDA); GO:1902680(IDA—IMP); GO:0006351(IDA—IDA); GO:0006355(IDA—IMP); GO:0009889(IDA—IDA); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IMP); GO:0051252(IDA—IDA); GO:0060255(IDA—IMP); GO:0080090(IMP—IDA); GO:0090304(IDA—IMP); GO:0141187(IMP—IDA); GO:2001141(IDA—IMP); GO:0009891(IMP—IDA); GO:0009893(IDA—IMP); GO:0010557(IMP—IDA); GO:0010604(IDA—IMP); GO:0045893(IMP—IDA); GO:0045935(IDA—IMP); GO:0051254(IMP—IDA); GO:1902680(IDA—IMP)
ENSG00000112511	ENSG00000239756	common_go_term	GO:0006351(IMP—IMP); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IMP—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0010558(IMP—IMP); GO:0010605(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IMP—IMP); GO:0032774(IMP—IMP); GO:0034654(IDA—IDA); GO:0051252(IMP—IMP); GO:0060255(IMP—IMP); GO:0080090(IDA—IDA); GO:0090304(IMP—IMP); GO:0141187(IDA—IDA); GO:2001141(IMP—IMP); GO:0051129(IDA—IDA); GO:0009891(IMP—IMP); GO:0009893(IDA—IDA); GO:0010557(IMP—IMP); GO:0010604(IDA—IDA); GO:0036211(IMP—IMP); GO:0045893(IMP—IMP); GO:0045935(IDA—IDA); GO:0051254(IMP—IMP); GO:1902680(IMP—IMP); GO:0010629(IMP—IMP); GO:0010628(IMP—IMP); GO:0000183(IDA—IDA); GO:0003713(IDA—IDA); GO:0006338(IMP—IMP); GO:0006482(IMP—IMP); GO:0006997(IMP—IMP); GO:0007000(IDA—IDA); GO:0008214(IDA—IDA); GO:0031445(IDA—IDA); GO:0031452(IDA—IDA); GO:0031507(IDA—IDA); GO:0032452(IMP—IMP); GO:0032454(IMP—IMP); GO:0040029(IDA—IDA); GO:0045814(IDA—IDA); GO:0061187(IMP—IMP); GO:0061188(IDA—IDA); GO:0140002(IDA—IDA); GO:0140003(IDA—IDA); GO:0140006(IMP—IMP); GO:0140463(IMP—IMP); GO:0140566(IMP—IMP); GO:0140718(IDA—IDA); GO:0140861(IDA—IDA); GO:0140993(IDA—IDA); GO:0141052(IDA—IDA); GO:1902275(IDA—IDA); GO:1905268(IDA—IDA); GO:1990700(IDA—IDA); GO:0006351(IMP—IMP); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0010558(IMP—IMP); GO:0010605(IDA—IDA)
ENSG00000112511	ENSG00000273749	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0016070(IDA—IMP); GO:0019219(IMP—IMP); GO:0032774(IDA—IMP); GO:0034654(IMP—IMP); GO:0051252(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IDA—IMP); GO:0006351(IMP—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP)
ENSG00000112511	ENSG00000274669	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IMP—IDA); GO:0009892(IMP—IDA); GO:0010467(IDA—IDA); GO:0010468(IMP—IDA); GO:0010556(IMP—IDA); GO:0010558(IDA—IDA); GO:0010605(IMP—IDA); GO:0060255(IDA—IDA); GO:0051129(IMP—IDA); GO:0009891(IDA—IDA); GO:0009893(IMP—IDA); GO:0010557(IDA—IDA); GO:0010604(IMP—IDA); GO:0010629(IDA—IDA); GO:0010628(IMP—IDA); GO:0009889(IMP—IDA); GO:0009890(IDA—IDA); GO:0009892(IMP—IDA); GO:0010467(IMP—IDA); GO:0010468(IMP—IDA); GO:0010556(IMP—IDA); GO:0010558(IMP—IDA); GO:0010605(IDA—IDA); GO:0060255(IMP—IDA)
ENSG00000112511	ENSG00000275730	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IMP—IMP); GO:0009892(IMP—IDA); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0010558(IDA—IDA); GO:0010605(IMP—IMP); GO:0016070(IDA—IDA); GO:0019219(IMP—IMP); GO:0032774(IMP—IDA); GO:0034654(IMP—IMP); GO:0051252(IMP—IDA); GO:0060255(IDA—IMP); GO:0080090(IDA—IDA); GO:0090304(IDA—IMP); GO:0141187(IDA—IDA); GO:2001141(IDA—IMP); GO:0010629(IDA—IDA); GO:0006351(IMP—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IMP—IDA); GO:0010605(IMP—IDA)
ENSG00000112511	ENSG00000276042	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IMP—IMP); GO:0009892(IMP—IDA); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0010558(IDA—IDA); GO:0010605(IMP—IMP); GO:0016070(IDA—IDA); GO:0019219(IMP—IMP); GO:0032774(IMP—IDA); GO:0034654(IMP—IMP); GO:0051252(IMP—IDA); GO:0060255(IDA—IMP); GO:0080090(IDA—IDA); GO:0090304(IDA—IMP); GO:0141187(IDA—IDA); GO:2001141(IDA—IMP); GO:0010629(IDA—IDA); GO:0006351(IMP—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IMP—IDA); GO:0010605(IMP—IDA)
ENSG00000112511	ENSG00000276452	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IMP—IDA); GO:0009892(IMP—IDA); GO:0010467(IDA—IDA); GO:0010468(IMP—IDA); GO:0010556(IMP—IDA); GO:0010558(IDA—IDA); GO:0010605(IMP—IDA); GO:0060255(IDA—IDA); GO:0051129(IMP—IDA); GO:0009891(IDA—IDA); GO:0009893(IMP—IDA); GO:0010557(IDA—IDA); GO:0010604(IMP—IDA); GO:0010629(IDA—IDA); GO:0010628(IMP—IDA); GO:0009889(IMP—IDA); GO:0009890(IDA—IDA); GO:0009892(IMP—IDA); GO:0010467(IMP—IDA); GO:0010468(IMP—IDA); GO:0010556(IMP—IDA); GO:0010558(IMP—IDA); GO:0010605(IDA—IDA); GO:0060255(IMP—IDA)
ENSG00000112511	ENSG00000277134	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IMP—IDA); GO:0009892(IMP—IDA); GO:0010467(IDA—IDA); GO:0010468(IMP—IDA); GO:0010556(IMP—IDA); GO:0010558(IDA—IDA); GO:0010605(IMP—IDA); GO:0060255(IDA—IDA); GO:0051129(IMP—IDA); GO:0009891(IDA—IDA); GO:0009893(IMP—IDA); GO:0010557(IDA—IDA); GO:0010604(IMP—IDA); GO:0010629(IDA—IDA); GO:0010628(IMP—IDA); GO:0009889(IMP—IDA); GO:0009890(IDA—IDA); GO:0009892(IMP—IDA); GO:0010467(IMP—IDA); GO:0010468(IMP—IDA); GO:0010556(IMP—IDA); GO:0010558(IMP—IDA); GO:0010605(IDA—IDA); GO:0060255(IMP—IDA)
ENSG00000112511	ENSG00000277807	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IMP—IDA); GO:0009892(IMP—IDA); GO:0010467(IDA—IDA); GO:0010468(IMP—IDA); GO:0010556(IMP—IDA); GO:0010558(IDA—IDA); GO:0010605(IMP—IDA); GO:0060255(IDA—IDA); GO:0051129(IMP—IDA); GO:0009891(IDA—IDA); GO:0009893(IMP—IDA); GO:0010557(IDA—IDA); GO:0010604(IMP—IDA); GO:0010629(IDA—IDA); GO:0010628(IMP—IDA); GO:0009889(IMP—IDA); GO:0009890(IDA—IDA); GO:0009892(IMP—IDA); GO:0010467(IMP—IDA); GO:0010468(IMP—IDA); GO:0010556(IMP—IDA); GO:0010558(IMP—IDA); GO:0010605(IDA—IDA); GO:0060255(IMP—IDA)
ENSG00000112511	ENSG00000278279	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IMP—IMP); GO:0009892(IMP—IDA); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0010558(IDA—IDA); GO:0010605(IMP—IMP); GO:0016070(IDA—IDA); GO:0019219(IMP—IMP); GO:0032774(IMP—IDA); GO:0034654(IMP—IMP); GO:0051252(IMP—IDA); GO:0060255(IDA—IMP); GO:0080090(IDA—IDA); GO:0090304(IDA—IMP); GO:0141187(IDA—IDA); GO:2001141(IDA—IMP); GO:0010629(IDA—IDA); GO:0006351(IMP—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IMP—IDA); GO:0010605(IMP—IDA)
ENSG00000112511	ENSG00000278555	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IMP—IMP); GO:0009892(IMP—IDA); GO:0010467(IMP—IMP); GO:0010468(IDA—IDA); GO:0010556(IMP—IMP); GO:0010558(IDA—IDA); GO:0010605(IMP—IMP); GO:0016070(IDA—IDA); GO:0019219(IMP—IMP); GO:0032774(IMP—IDA); GO:0034654(IMP—IMP); GO:0051252(IMP—IDA); GO:0060255(IDA—IMP); GO:0080090(IDA—IDA); GO:0090304(IDA—IMP); GO:0141187(IDA—IDA); GO:2001141(IDA—IMP); GO:0010629(IDA—IDA); GO:0006351(IMP—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IMP—IDA); GO:0010605(IMP—IDA)
ENSG00000112511	ENSG00000280618	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0016070(IDA—IMP); GO:0019219(IMP—IMP); GO:0032774(IDA—IMP); GO:0034654(IMP—IMP); GO:0051252(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IDA—IMP); GO:0006351(IMP—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP)
ENSG00000112511	ENSG00000285222	common_go_term	GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0060255(IDA—IMP); GO:0036211(IMP—IMP); GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0060255(IMP—IMP)
ENSG00000112511	ENSG00000288461	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IMP—IMP); GO:0010468(IDA—IMP); GO:0010556(IMP—IMP); GO:0016070(IDA—IMP); GO:0019219(IMP—IMP); GO:0032774(IDA—IMP); GO:0034654(IMP—IMP); GO:0051252(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IDA—IMP); GO:0006351(IMP—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP)
ENSG00000112799	ENSG00000115355	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IDA); GO:0009967(IGI—IDA); GO:0010647(IGI—IDA); GO:0023056(IGI—IDA)
ENSG00000112799	ENSG00000118640	common_go_term	GO:0010647(IGI—IMP); GO:0023056(IGI—IMP); GO:0032103(IGI—IMP)
ENSG00000112799	ENSG00000121807	common_go_term	GO:0007166(IGI—IDA); GO:0032103(IGI—IDA)
ENSG00000112799	ENSG00000126458	common_go_term	GO:0009966(IGI—IMP)
ENSG00000112799	ENSG00000128604	common_go_term	GO:0009617(IGI—IDA); GO:0007166(IGI—IDA); GO:0032103(IGI—IDA); GO:0002237(IGI—IDA); GO:0071219(IGI—IDA); GO:0002833(IGI—IDA)
ENSG00000112799	ENSG00000130147	common_go_term	GO:0009966(IGI—IMP)
ENSG00000112799	ENSG00000130529	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IDA); GO:0009967(IGI—IDA); GO:0010647(IGI—IDA); GO:0023056(IGI—IDA)
ENSG00000112799	ENSG00000132170	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IGI); GO:0009967(IGI—IMP); GO:0010647(IGI—IDA); GO:0023056(IGI—IGI); GO:0007166(IGI—IMP); GO:0009966(IGI—IDA); GO:0009967(IGI—IDA); GO:0010647(IGI—IDA)
ENSG00000112799	ENSG00000135124	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IMP); GO:0009967(IGI—IDA); GO:0010647(IGI—IMP); GO:0023056(IGI—IDA); GO:0032103(IGI—IMP); GO:0007166(IGI—IDA); GO:0009966(IGI—IMP); GO:0009967(IGI—IDA); GO:0010647(IGI—IMP); GO:0023056(IGI—IMP)
ENSG00000112799	ENSG00000135218	common_go_term	GO:0009617(IGI—IDA); GO:0009966(IGI—IGI); GO:0009967(IGI—IDA); GO:0010647(IGI—IGI); GO:0023056(IGI—IGI); GO:0032103(IGI—IGI); GO:0002237(IGI—IGI); GO:0071219(IGI—IGI); GO:0002833(IGI—IDA)
ENSG00000112799	ENSG00000135605	common_go_term	GO:0007166(IGI—IDA)
ENSG00000112799	ENSG00000136868	common_go_term	GO:0007166(IGI—IMP)
ENSG00000112799	ENSG00000138448	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IMP); GO:0009967(IGI—IMP); GO:0010647(IGI—IMP); GO:0023056(IGI—IMP); GO:0007166(IGI—IMP)
ENSG00000112799	ENSG00000139567	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IGI); GO:0009967(IGI—IMP); GO:0010647(IGI—IDA); GO:0023056(IGI—IGI); GO:0007166(IGI—IMP); GO:0009966(IGI—IDA); GO:0009967(IGI—IGI); GO:0010647(IGI—IMP); GO:0023056(IGI—IDA); GO:0007166(IGI—IGI); GO:0009966(IGI—IMP); GO:0009967(IGI—IDA); GO:0010647(IGI—IGI); GO:0023056(IGI—IMP)
ENSG00000112799	ENSG00000140807	common_go_term	GO:0007166(IGI—IGI); GO:0009966(IGI—IMP); GO:0007166(IGI—IGI); GO:0009966(IGI—IMP)
ENSG00000112799	ENSG00000141655	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IMP); GO:0009967(IGI—IDA); GO:0010647(IGI—IMP); GO:0023056(IGI—IDA); GO:0007166(IGI—IMP); GO:0009966(IGI—IDA); GO:0009967(IGI—IMP); GO:0010647(IGI—IDA); GO:0023056(IGI—IMP)
ENSG00000112799	ENSG00000148672	common_go_term	GO:0010647(IGI—IMP); GO:0023056(IGI—IMP)
ENSG00000112799	ENSG00000151422	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IMP); GO:0007166(IGI—IMP)
ENSG00000112799	ENSG00000153071	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IMP); GO:0009967(IGI—IDA); GO:0010647(IGI—IMP); GO:0023056(IGI—IDA); GO:0007166(IGI—IMP); GO:0009966(IGI—IDA); GO:0009967(IGI—IMP); GO:0010647(IGI—IDA); GO:0023056(IGI—IMP)
ENSG00000112799	ENSG00000156711	common_go_term	GO:0032103(IGI—IMP)
ENSG00000112799	ENSG00000157227	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IDA)
ENSG00000112799	ENSG00000161642	common_go_term	GO:0009966(IGI—IMP); GO:0009967(IGI—IMP); GO:0010647(IGI—IMP); GO:0023056(IGI—IMP)
ENSG00000112799	ENSG00000161643	common_go_term	GO:0009617(IGI—IDA); GO:0032103(IGI—IDA); GO:0002833(IGI—IDA)
ENSG00000112799	ENSG00000161929	common_go_term	GO:0009966(IGI—IDA); GO:0009967(IGI—IDA); GO:0010647(IGI—IDA); GO:0023056(IGI—IDA)
ENSG00000112799	ENSG00000163083	common_go_term	GO:0007166(IGI—IDA); GO:0010647(IGI—IPI); GO:0023056(IGI—IPI)
ENSG00000112799	ENSG00000164850	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IDA); GO:0009967(IGI—IMP); GO:0010647(IGI—IDA); GO:0023056(IGI—IDA); GO:0007166(IGI—IDA)
ENSG00000112799	ENSG00000165140	common_go_term	GO:0009966(IGI—IDA)
ENSG00000112799	ENSG00000168421	common_go_term	GO:0009966(IGI—IDA)
ENSG00000112799	ENSG00000168961	common_go_term	GO:0009617(IGI—IMP); GO:0007166(IGI—IDA); GO:0009966(IGI—IDA); GO:0009967(IGI—IMP); GO:0010647(IGI—HMP); GO:0023056(IGI—IMP); GO:0032103(IGI—HMP); GO:0002237(IGI—IMP); GO:0032496(IGI—HMP); GO:0002833(IGI—IMP); GO:0009617(IGI—HMP); GO:0007166(IGI—IMP); GO:0009966(IGI—IDA); GO:0009967(IGI—IMP); GO:0010647(IGI—IMP)
ENSG00000112799	ENSG00000169385	common_go_term	GO:0009617(IGI—IMP)
ENSG00000112799	ENSG00000169413	common_go_term	GO:0009617(IGI—IDA)
ENSG00000112799	ENSG00000169860	common_go_term	GO:0007166(IGI—IMP)
ENSG00000112799	ENSG00000170027	common_go_term	GO:0009966(IGI—IDA); GO:0002833(IGI—IDA)
ENSG00000112799	ENSG00000170365	common_go_term	GO:0007166(IGI—IDA); GO:0007166(IGI—IGI); GO:0007166(IGI—IMP)
ENSG00000112799	ENSG00000170677	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IDA)
ENSG00000112799	ENSG00000178175	common_go_term	GO:0009966(IGI—IDA)
ENSG00000112799	ENSG00000182578	common_go_term	GO:0007166(IGI—IMP); GO:0032103(IGI—IGI)
ENSG00000112799	ENSG00000182718	common_go_term	GO:0023056(IGI—IDA)
ENSG00000112799	ENSG00000183087	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IMP); GO:0009967(IGI—IDA); GO:0010647(IGI—IMP); GO:0023056(IGI—IDA); GO:0032103(IGI—IMP); GO:0007166(IGI—IDA); GO:0009966(IGI—IMP); GO:0009967(IGI—IDA); GO:0010647(IGI—IMP); GO:0023056(IGI—IDA)
ENSG00000112799	ENSG00000186818	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IEP); GO:0007166(IGI—IMP); GO:0009966(IGI—IDA); GO:0007166(IGI—IMP)
ENSG00000112799	ENSG00000196664	common_go_term	GO:0009966(IGI—IDA); GO:0009967(IGI—IDA); GO:0010647(IGI—IDA); GO:0023056(IGI—IDA); GO:0032103(IGI—IDA); GO:0002833(IGI—IDA)
ENSG00000112799	ENSG00000197629	common_go_term	GO:0009617(IGI—IDA); GO:0009617(IGI—IMP)
ENSG00000112799	ENSG00000213699	common_go_term	GO:0009966(IGI—IMP)
ENSG00000112799	ENSG00000214274	common_go_term	GO:0009617(IGI—IMP)
ENSG00000112799	ENSG00000274669	common_go_term	GO:0009617(IGI—IEP); GO:0007166(IGI—IDA); GO:0002237(IGI—IEP); GO:0032496(IGI—IEP); GO:0071219(IGI—IEP); GO:0071222(IGI—IEP)
ENSG00000112799	ENSG00000275730	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IEP); GO:0007166(IGI—IMP); GO:0009966(IGI—IDA); GO:0007166(IGI—IMP)
ENSG00000112799	ENSG00000276042	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IEP); GO:0007166(IGI—IMP); GO:0009966(IGI—IDA); GO:0007166(IGI—IMP)
ENSG00000112799	ENSG00000276452	common_go_term	GO:0009617(IGI—IEP); GO:0007166(IGI—IDA); GO:0002237(IGI—IEP); GO:0032496(IGI—IEP); GO:0071219(IGI—IEP); GO:0071222(IGI—IEP)
ENSG00000112799	ENSG00000277134	common_go_term	GO:0009617(IGI—IEP); GO:0007166(IGI—IDA); GO:0002237(IGI—IEP); GO:0032496(IGI—IEP); GO:0071219(IGI—IEP); GO:0071222(IGI—IEP)
ENSG00000112799	ENSG00000277807	common_go_term	GO:0009617(IGI—IEP); GO:0007166(IGI—IDA); GO:0002237(IGI—IEP); GO:0032496(IGI—IEP); GO:0071219(IGI—IEP); GO:0071222(IGI—IEP)
ENSG00000112799	ENSG00000278279	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IEP); GO:0007166(IGI—IMP); GO:0009966(IGI—IDA); GO:0007166(IGI—IMP)
ENSG00000112799	ENSG00000278555	common_go_term	GO:0007166(IGI—IDA); GO:0009966(IGI—IEP); GO:0007166(IGI—IMP); GO:0009966(IGI—IDA); GO:0007166(IGI—IMP)
ENSG00000112799	ENSG00000280962	common_go_term	GO:0009966(IGI—IDA)
ENSG00000112799	ENSG00000285222	common_go_term	GO:0007166(IGI—IMP); GO:0009966(IGI—IMP); GO:0009967(IGI—IMP); GO:0010647(IGI—IMP); GO:0023056(IGI—IMP)
ENSG00000112874	ENSG00000113552	common_go_term	GO:0006753(IDA—IMP); GO:0055086(IDA—IMP)
ENSG00000112874	ENSG00000116711	common_go_term	GO:0046434(IDA—IDA)
ENSG00000112874	ENSG00000119772	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IMP); GO:0016070(IDA—IDA); GO:0090304(IDA—IMP)
ENSG00000112874	ENSG00000127311	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA); GO:0016070(IDA—IMP)
ENSG00000112874	ENSG00000128604	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000129993	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA); GO:0006753(IDA—IDA); GO:0055086(IDA—IDA); GO:0034655(IDA—IDA); GO:0006163(IDA—IDA); GO:0006195(IDA—IMP); GO:0009117(IDA—IDA); GO:0009166(IDA—IDA); GO:0019362(IDA—IDA); GO:0019364(IDA—IDA); GO:0046434(IDA—IDA); GO:0046496(IDA—IDA); GO:1901292(IDA—IDA); GO:0016070(IDA—IMP); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000131188	common_go_term	GO:0016070(IDA—IMP); GO:0090304(IDA—IMP)
ENSG00000112874	ENSG00000132170	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IMP); GO:0016071(IDA—IDA); GO:0016070(IDA—IDA); GO:0090304(IDA—IMP)
ENSG00000112874	ENSG00000134072	common_go_term	GO:0016070(IDA—IMP); GO:0090304(IDA—IMP)
ENSG00000112874	ENSG00000134440	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000139567	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IMP); GO:0016070(IDA—IDA); GO:0090304(IDA—IMP)
ENSG00000112874	ENSG00000140836	common_go_term	GO:0016070(IDA—EXP); GO:0090304(IDA—IDA); GO:0016070(IDA—EXP); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000140968	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000143891	common_go_term	GO:0046434(IDA—IDA)
ENSG00000112874	ENSG00000151422	common_go_term	GO:0016070(IDA—IMP); GO:0090304(IDA—IMP)
ENSG00000112874	ENSG00000153071	common_go_term	GO:0016070(IDA—IMP); GO:0090304(IDA—IMP)
ENSG00000112874	ENSG00000159388	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA); GO:0016071(IDA—IDA); GO:0034655(IDA—IDA)
ENSG00000112874	ENSG00000160888	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000162599	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000164850	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000165140	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IMP); GO:0006753(IDA—IDA); GO:0055086(IDA—IMP); GO:0034655(IDA—IDA); GO:0006163(IDA—IMP); GO:0006195(IDA—IDA); GO:0009117(IDA—IMP); GO:0009166(IDA—IDA); GO:0019362(IDA—IMP); GO:0019364(IDA—IMP); GO:0046434(IDA—IDA); GO:0046496(IDA—IMP); GO:1901292(IDA—IDA); GO:0016070(IDA—IMP); GO:0090304(IDA—IDA); GO:0006753(IDA—IMP); GO:0055086(IDA—IDA); GO:0034655(IDA—IMP); GO:0006163(IDA—IDA); GO:0006195(IDA—IMP); GO:0009117(IDA—IDA); GO:0009166(IDA—IMP); GO:0019362(IDA—IMP); GO:0019364(IDA—IDA); GO:0046434(IDA—IMP)
ENSG00000112874	ENSG00000165672	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000168961	common_go_term	GO:0016070(IDA—IMP); GO:0090304(IDA—IMP)
ENSG00000112874	ENSG00000169057	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000170365	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000171163	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000172059	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000173846	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000178175	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000180530	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000183087	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000184205	common_go_term	GO:0090304(IDA—IDA)
ENSG00000112874	ENSG00000186818	common_go_term	GO:0016070(IDA—IDA); GO:0090304(IDA—IDA)
